,date,dayofyear,month,target_date,target_dayofyear,target_month,leadtime,mae,forecast_name
41,2016-10-01,274,10,2016-11-12,316,11,42,17.866020114031702,IceNet
42,2016-10-01,274,10,2016-11-13,317,11,43,15.871642188505689,IceNet
43,2016-10-01,274,10,2016-11-14,318,11,44,15.618795746023006,IceNet
44,2016-10-01,274,10,2016-11-15,319,11,45,14.044532029932196,IceNet
45,2016-10-01,274,10,2016-11-16,320,11,46,12.818277956008913,IceNet
46,2016-10-01,274,10,2016-11-17,321,11,47,8.28145375286449,IceNet
47,2016-10-01,274,10,2016-11-18,322,11,48,9.2093071122603,IceNet
48,2016-10-01,274,10,2016-11-19,323,11,49,7.5566195633628155,IceNet
49,2016-10-01,274,10,2016-11-20,324,11,50,6.146187627965754,IceNet
50,2016-10-01,274,10,2016-11-21,325,11,51,6.970065917795355,IceNet
51,2016-10-01,274,10,2016-11-22,326,11,52,7.901622846256602,IceNet
52,2016-10-01,274,10,2016-11-23,327,11,53,8.127803260629829,IceNet
53,2016-10-01,274,10,2016-11-24,328,11,54,7.0763034529252495,IceNet
54,2016-10-01,274,10,2016-11-25,329,11,55,7.1331651569713275,IceNet
55,2016-10-01,274,10,2016-11-26,330,11,56,5.445764423890548,IceNet
56,2016-10-01,274,10,2016-11-27,331,11,57,5.282264889457011,IceNet
57,2016-10-01,274,10,2016-11-28,332,11,58,6.742516374067829,IceNet
58,2016-10-01,274,10,2016-11-29,333,11,59,6.812985642693262,IceNet
59,2016-10-01,274,10,2016-11-30,334,11,60,5.011015909715134,IceNet
60,2016-10-01,274,10,2016-12-01,335,12,61,3.963448253804989,IceNet
61,2016-10-01,274,10,2016-12-02,336,12,62,3.7110510567751818,IceNet
62,2016-10-01,274,10,2016-12-03,337,12,63,3.4139990161548965,IceNet
63,2016-10-01,274,10,2016-12-04,338,12,64,4.151603959690443,IceNet
64,2016-10-01,274,10,2016-12-05,339,12,65,3.3112737761410806,IceNet
65,2016-10-01,274,10,2016-12-06,340,12,66,2.942294746052136,IceNet
66,2016-10-01,274,10,2016-12-07,341,12,67,3.2503001126376074,IceNet
67,2016-10-01,274,10,2016-12-08,342,12,68,2.9128992599140524,IceNet
68,2016-10-01,274,10,2016-12-09,343,12,69,1.575940393447876,IceNet
69,2016-10-01,274,10,2016-12-10,344,12,70,1.8863112520738092,IceNet
70,2016-10-01,274,10,2016-12-11,345,12,71,1.0445362850535995,IceNet
71,2016-10-01,274,10,2016-12-12,346,12,72,2.788525863994254,IceNet
72,2016-10-01,274,10,2016-12-13,347,12,73,2.831628139842643,IceNet
73,2016-10-01,274,10,2016-12-14,348,12,74,2.7235693917707984,IceNet
74,2016-10-01,274,10,2016-12-15,349,12,75,1.842589389280843,IceNet
75,2016-10-01,274,10,2016-12-16,350,12,76,2.095036640687423,IceNet
76,2016-10-01,274,10,2016-12-17,351,12,77,1.5023425547859905,IceNet
77,2016-10-01,274,10,2016-12-18,352,12,78,2.3958538466366854,IceNet
78,2016-10-01,274,10,2016-12-19,353,12,79,1.9412531010020895,IceNet
79,2016-10-01,274,10,2016-12-20,354,12,80,1.7344651830846638,IceNet
80,2016-10-01,274,10,2016-12-21,355,12,81,1.6662748187672023,IceNet
81,2016-10-01,274,10,2016-12-22,356,12,82,1.8692974283045,IceNet
82,2016-10-01,274,10,2016-12-23,357,12,83,2.3205547785325495,IceNet
83,2016-10-01,274,10,2016-12-24,358,12,84,4.910814848466354,IceNet
84,2016-10-01,274,10,2016-12-25,359,12,85,4.7933683416193205,IceNet
85,2016-10-01,274,10,2016-12-26,360,12,86,5.257107345754451,IceNet
86,2016-10-01,274,10,2016-12-27,361,12,87,4.214664302999325,IceNet
87,2016-10-01,274,10,2016-12-28,362,12,88,4.092734479557387,IceNet
88,2016-10-01,274,10,2016-12-29,363,12,89,1.9392156316583824,IceNet
89,2016-10-01,274,10,2016-12-30,364,12,90,1.6917994398637264,IceNet
90,2016-10-01,274,10,2016-12-31,365,12,91,1.6538182993802166,IceNet
91,2016-10-01,274,10,2017-01-01,1,1,92,2.9626147918701196,IceNet
92,2016-10-01,274,10,2017-01-02,2,1,93,5.072868322892624,IceNet
0,2016-11-01,305,11,2016-11-02,306,11,1,7.9234664814688935,IceNet
1,2016-11-01,305,11,2016-11-03,307,11,2,10.349144997770138,IceNet
2,2016-11-01,305,11,2016-11-04,308,11,3,10.19543345668099,IceNet
3,2016-11-01,305,11,2016-11-05,309,11,4,6.854287607973271,IceNet
4,2016-11-01,305,11,2016-11-06,310,11,5,10.073492340608077,IceNet
5,2016-11-01,305,11,2016-11-07,311,11,6,10.872266712362118,IceNet
6,2016-11-01,305,11,2016-11-08,312,11,7,9.876508574572478,IceNet
7,2016-11-01,305,11,2016-11-09,313,11,8,13.99105936570601,IceNet
8,2016-11-01,305,11,2016-11-10,314,11,9,14.801529142726551,IceNet
9,2016-11-01,305,11,2016-11-11,315,11,10,18.738076073559846,IceNet
10,2016-11-01,305,11,2016-11-12,316,11,11,17.592009763370857,IceNet
11,2016-11-01,305,11,2016-11-13,317,11,12,14.133846384395248,IceNet
12,2016-11-01,305,11,2016-11-14,318,11,13,13.889309472690929,IceNet
13,2016-11-01,305,11,2016-11-15,319,11,14,12.624719484676016,IceNet
14,2016-11-01,305,11,2016-11-16,320,11,15,11.386759377739645,IceNet
15,2016-11-01,305,11,2016-11-17,321,11,16,7.367419859279285,IceNet
16,2016-11-01,305,11,2016-11-18,322,11,17,8.21360824966431,IceNet
17,2016-11-01,305,11,2016-11-19,323,11,18,6.529289218555796,IceNet
18,2016-11-01,305,11,2016-11-20,324,11,19,5.2257191203724265,IceNet
19,2016-11-01,305,11,2016-11-21,325,11,20,6.302194273515182,IceNet
20,2016-11-01,305,11,2016-11-22,326,11,21,7.441481691013683,IceNet
21,2016-11-01,305,11,2016-11-23,327,11,22,7.7606167576529765,IceNet
22,2016-11-01,305,11,2016-11-24,328,11,23,7.476648670023139,IceNet
23,2016-11-01,305,11,2016-11-25,329,11,24,7.0952318940596175,IceNet
24,2016-11-01,305,11,2016-11-26,330,11,25,5.266315117402512,IceNet
25,2016-11-01,305,11,2016-11-27,331,11,26,5.5685069843639035,IceNet
26,2016-11-01,305,11,2016-11-28,332,11,27,6.774324555310338,IceNet
27,2016-11-01,305,11,2016-11-29,333,11,28,6.901946333625102,IceNet
28,2016-11-01,305,11,2016-11-30,334,11,29,4.938124197526413,IceNet
29,2016-11-01,305,11,2016-12-01,335,12,30,4.092730946800928,IceNet
30,2016-11-01,305,11,2016-12-02,336,12,31,3.6453000013178065,IceNet
31,2016-11-01,305,11,2016-12-03,337,12,32,3.1969362952492464,IceNet
32,2016-11-01,305,11,2016-12-04,338,12,33,4.359381293730304,IceNet
33,2016-11-01,305,11,2016-12-05,339,12,34,3.5424665156277757,IceNet
34,2016-11-01,305,11,2016-12-06,340,12,35,3.3003281582919044,IceNet
35,2016-11-01,305,11,2016-12-07,341,12,36,4.081329725959085,IceNet
36,2016-11-01,305,11,2016-12-08,342,12,37,3.370242159236561,IceNet
37,2016-11-01,305,11,2016-12-09,343,12,38,1.9427606639862065,IceNet
38,2016-11-01,305,11,2016-12-10,344,12,39,1.8831471559351154,IceNet
39,2016-11-01,305,11,2016-12-11,345,12,40,1.446117810682818,IceNet
40,2016-11-01,305,11,2016-12-12,346,12,41,3.2484475503401344,IceNet
41,2016-11-01,305,11,2016-12-13,347,12,42,3.4717239707600016,IceNet
42,2016-11-01,305,11,2016-12-14,348,12,43,2.986945955796677,IceNet
43,2016-11-01,305,11,2016-12-15,349,12,44,2.430326883142649,IceNet
44,2016-11-01,305,11,2016-12-16,350,12,45,2.4290932891152135,IceNet
45,2016-11-01,305,11,2016-12-17,351,12,46,2.045623244198888,IceNet
46,2016-11-01,305,11,2016-12-18,352,12,47,2.720881958007813,IceNet
47,2016-11-01,305,11,2016-12-19,353,12,48,2.4826215884468805,IceNet
48,2016-11-01,305,11,2016-12-20,354,12,49,1.8488925330422163,IceNet
49,2016-11-01,305,11,2016-12-21,355,12,50,2.029387620405719,IceNet
50,2016-11-01,305,11,2016-12-22,356,12,51,2.0497316962155434,IceNet
51,2016-11-01,305,11,2016-12-23,357,12,52,2.7575550609935426,IceNet
52,2016-11-01,305,11,2016-12-24,358,12,53,4.549488782535901,IceNet
53,2016-11-01,305,11,2016-12-25,359,12,54,4.756915874827994,IceNet
54,2016-11-01,305,11,2016-12-26,360,12,55,4.631153563065964,IceNet
55,2016-11-01,305,11,2016-12-27,361,12,56,3.9298638818914258,IceNet
56,2016-11-01,305,11,2016-12-28,362,12,57,3.570279704180633,IceNet
57,2016-11-01,305,11,2016-12-29,363,12,58,1.9295267538590875,IceNet
58,2016-11-01,305,11,2016-12-30,364,12,59,1.6126067315881916,IceNet
59,2016-11-01,305,11,2016-12-31,365,12,60,1.6410409538962636,IceNet
60,2016-11-01,305,11,2017-01-01,1,1,61,2.366379869114271,IceNet
61,2016-11-01,305,11,2017-01-02,2,1,62,4.700720762772996,IceNet
62,2016-11-01,305,11,2017-01-03,3,1,63,5.415360572121361,IceNet
63,2016-11-01,305,11,2017-01-04,4,1,64,3.6155997756611225,IceNet
64,2016-11-01,305,11,2017-01-05,5,1,65,4.0887228863456055,IceNet
65,2016-11-01,305,11,2017-01-06,6,1,66,3.3386472655209642,IceNet
66,2016-11-01,305,11,2017-01-07,7,1,67,1.523365612030031,IceNet
67,2016-11-01,305,11,2017-01-08,8,1,68,2.2899703273773206,IceNet
68,2016-11-01,305,11,2017-01-09,9,1,69,1.8128826824535056,IceNet
69,2016-11-01,305,11,2017-01-10,10,1,70,1.9870986432162214,IceNet
70,2016-11-01,305,11,2017-01-11,11,1,71,1.3513491611480724,IceNet
71,2016-11-01,305,11,2017-01-12,12,1,72,1.509588956139306,IceNet
72,2016-11-01,305,11,2017-01-13,13,1,73,3.4815995668931445,IceNet
73,2016-11-01,305,11,2017-01-14,14,1,74,3.454571180863815,IceNet
74,2016-11-01,305,11,2017-01-15,15,1,75,2.249328828638252,IceNet
75,2016-11-01,305,11,2017-01-16,16,1,76,2.077051375649193,IceNet
76,2016-11-01,305,11,2017-01-17,17,1,77,2.2356787915663285,IceNet
77,2016-11-01,305,11,2017-01-18,18,1,78,3.211231576919558,IceNet
78,2016-11-01,305,11,2017-01-19,19,1,79,3.056171531850644,IceNet
79,2016-11-01,305,11,2017-01-20,20,1,80,4.472777922717009,IceNet
80,2016-11-01,305,11,2017-01-21,21,1,81,4.001186354030264,IceNet
81,2016-11-01,305,11,2017-01-22,22,1,82,2.689253240065143,IceNet
82,2016-11-01,305,11,2017-01-23,23,1,83,2.5352653342160343,IceNet
83,2016-11-01,305,11,2017-01-24,24,1,84,4.107378803773361,IceNet
84,2016-11-01,305,11,2017-01-25,25,1,85,5.73386756064675,IceNet
85,2016-11-01,305,11,2017-01-26,26,1,86,4.906844420519745,IceNet
86,2016-11-01,305,11,2017-01-27,27,1,87,5.297011859893801,IceNet
87,2016-11-01,305,11,2017-01-28,28,1,88,4.552270828247073,IceNet
88,2016-11-01,305,11,2017-01-29,29,1,89,2.7798730940385328,IceNet
89,2016-11-01,305,11,2017-01-30,30,1,90,1.399823323336515,IceNet
90,2016-11-01,305,11,2017-01-31,31,1,91,1.194215832970358,IceNet
91,2016-11-01,305,11,2017-02-01,32,2,92,1.4292229531028078,IceNet
92,2016-11-01,305,11,2017-02-02,33,2,93,1.3301552919908,IceNet
0,2016-12-01,335,12,2016-12-02,336,12,1,3.387747335607357,IceNet
1,2016-12-01,335,12,2016-12-03,337,12,2,3.2934215495369656,IceNet
2,2016-12-01,335,12,2016-12-04,338,12,3,4.147364227121529,IceNet
3,2016-12-01,335,12,2016-12-05,339,12,4,3.3893523944507953,IceNet
4,2016-12-01,335,12,2016-12-06,340,12,5,3.221935732061213,IceNet
5,2016-12-01,335,12,2016-12-07,341,12,6,3.967621226570824,IceNet
6,2016-12-01,335,12,2016-12-08,342,12,7,3.33654837590998,IceNet
7,2016-12-01,335,12,2016-12-09,343,12,8,1.8299369434009902,IceNet
8,2016-12-01,335,12,2016-12-10,344,12,9,2.0702122603329753,IceNet
9,2016-12-01,335,12,2016-12-11,345,12,10,1.326196799885144,IceNet
10,2016-12-01,335,12,2016-12-12,346,12,11,3.144958556088537,IceNet
11,2016-12-01,335,12,2016-12-13,347,12,12,3.3355308267420014,IceNet
12,2016-12-01,335,12,2016-12-14,348,12,13,3.0449793349179375,IceNet
13,2016-12-01,335,12,2016-12-15,349,12,14,2.3258297117406714,IceNet
14,2016-12-01,335,12,2016-12-16,350,12,15,2.2288002638383353,IceNet
15,2016-12-01,335,12,2016-12-17,351,12,16,1.9811885079470564,IceNet
16,2016-12-01,335,12,2016-12-18,352,12,17,2.7684400341727518,IceNet
17,2016-12-01,335,12,2016-12-19,353,12,18,2.470572957472371,IceNet
18,2016-12-01,335,12,2016-12-20,354,12,19,1.6997217767888881,IceNet
19,2016-12-01,335,12,2016-12-21,355,12,20,1.8439268767616979,IceNet
20,2016-12-01,335,12,2016-12-22,356,12,21,1.7531274660283878,IceNet
21,2016-12-01,335,12,2016-12-23,357,12,22,2.4928435015244936,IceNet
22,2016-12-01,335,12,2016-12-24,358,12,23,4.636514598326251,IceNet
23,2016-12-01,335,12,2016-12-25,359,12,24,4.87058702590249,IceNet
24,2016-12-01,335,12,2016-12-26,360,12,25,4.6924430061687135,IceNet
25,2016-12-01,335,12,2016-12-27,361,12,26,3.9738876557783662,IceNet
26,2016-12-01,335,12,2016-12-28,362,12,27,3.518965213602242,IceNet
27,2016-12-01,335,12,2016-12-29,363,12,28,1.6766690188321216,IceNet
28,2016-12-01,335,12,2016-12-30,364,12,29,1.367499672803013,IceNet
29,2016-12-01,335,12,2016-12-31,365,12,30,1.4986135234832776,IceNet
30,2016-12-01,335,12,2017-01-01,1,1,31,2.2218592850078247,IceNet
31,2016-12-01,335,12,2017-01-02,2,1,32,4.73638666499745,IceNet
32,2016-12-01,335,12,2017-01-03,3,1,33,5.375329767573964,IceNet
33,2016-12-01,335,12,2017-01-04,4,1,34,3.6737685987299145,IceNet
34,2016-12-01,335,12,2017-01-05,5,1,35,4.17916680734808,IceNet
35,2016-12-01,335,12,2017-01-06,6,1,36,3.3588810424804705,IceNet
36,2016-12-01,335,12,2017-01-07,7,1,37,1.2887283150066045,IceNet
37,2016-12-01,335,12,2017-01-08,8,1,38,2.1072713477394824,IceNet
38,2016-12-01,335,12,2017-01-09,9,1,39,1.8322676821622015,IceNet
39,2016-12-01,335,12,2017-01-10,10,1,40,1.966008480418814,IceNet
40,2016-12-01,335,12,2017-01-11,11,1,41,1.2966100580042073,IceNet
41,2016-12-01,335,12,2017-01-12,12,1,42,1.3037038891532224,IceNet
42,2016-12-01,335,12,2017-01-13,13,1,43,3.4009263404499404,IceNet
43,2016-12-01,335,12,2017-01-14,14,1,44,3.3217299839366583,IceNet
44,2016-12-01,335,12,2017-01-15,15,1,45,2.0502993144989032,IceNet
45,2016-12-01,335,12,2017-01-16,16,1,46,1.978007466229527,IceNet
46,2016-12-01,335,12,2017-01-17,17,1,47,2.001132347973911,IceNet
47,2016-12-01,335,12,2017-01-18,18,1,48,2.874533560666173,IceNet
48,2016-12-01,335,12,2017-01-19,19,1,49,2.5201664822318364,IceNet
49,2016-12-01,335,12,2017-01-20,20,1,50,3.934800162228673,IceNet
50,2016-12-01,335,12,2017-01-21,21,1,51,3.4942289097525876,IceNet
51,2016-12-01,335,12,2017-01-22,22,1,52,2.2541027826829407,IceNet
52,2016-12-01,335,12,2017-01-23,23,1,53,2.1813774292685797,IceNet
53,2016-12-01,335,12,2017-01-24,24,1,54,3.6108112076846055,IceNet
54,2016-12-01,335,12,2017-01-25,25,1,55,5.081064269672741,IceNet
55,2016-12-01,335,12,2017-01-26,26,1,56,4.223192149595782,IceNet
56,2016-12-01,335,12,2017-01-27,27,1,57,4.790102749564432,IceNet
57,2016-12-01,335,12,2017-01-28,28,1,58,3.6856350071646973,IceNet
58,2016-12-01,335,12,2017-01-29,29,1,59,2.134227817535403,IceNet
59,2016-12-01,335,12,2017-01-30,30,1,60,1.1231106114821001,IceNet
60,2016-12-01,335,12,2017-01-31,31,1,61,1.0859906425476062,IceNet
61,2016-12-01,335,12,2017-02-01,32,2,62,1.3802368306246675,IceNet
62,2016-12-01,335,12,2017-02-02,33,2,63,1.1207298906499683,IceNet
63,2016-12-01,335,12,2017-02-03,34,2,64,1.0706226751154124,IceNet
64,2016-12-01,335,12,2017-02-04,35,2,65,1.4954375636360866,IceNet
65,2016-12-01,335,12,2017-02-05,36,2,66,1.115414441715588,IceNet
66,2016-12-01,335,12,2017-02-06,37,2,67,1.36499545027993,IceNet
67,2016-12-01,335,12,2017-02-07,38,2,68,1.209310394633901,IceNet
68,2016-12-01,335,12,2017-02-08,39,2,69,1.2262108435197312,IceNet
69,2016-12-01,335,12,2017-02-09,40,2,70,1.1156889558271925,IceNet
70,2016-12-01,335,12,2017-02-10,41,2,71,1.8707854296944355,IceNet
71,2016-12-01,335,12,2017-02-11,42,2,72,2.3769047967737347,IceNet
72,2016-12-01,335,12,2017-02-12,43,2,73,2.6866405391693102,IceNet
73,2016-12-01,335,12,2017-02-13,44,2,74,2.752795325539328,IceNet
74,2016-12-01,335,12,2017-02-14,45,2,75,2.119556499827991,IceNet
75,2016-12-01,335,12,2017-02-15,46,2,76,1.4653471336364754,IceNet
76,2016-12-01,335,12,2017-02-16,47,2,77,1.9135553900978814,IceNet
77,2016-12-01,335,12,2017-02-17,48,2,78,2.713207181930544,IceNet
78,2016-12-01,335,12,2017-02-18,49,2,79,3.4683251819610623,IceNet
79,2016-12-01,335,12,2017-02-19,50,2,80,3.3547813729372913,IceNet
80,2016-12-01,335,12,2017-02-20,51,2,81,2.8940661402615655,IceNet
81,2016-12-01,335,12,2017-02-21,52,2,82,2.3191311962821284,IceNet
82,2016-12-01,335,12,2017-02-22,53,2,83,2.909886375253853,IceNet
83,2016-12-01,335,12,2017-02-23,54,2,84,4.076969502882525,IceNet
84,2016-12-01,335,12,2017-02-24,55,2,85,2.3284857554002283,IceNet
85,2016-12-01,335,12,2017-02-25,56,2,86,2.353713618018412,IceNet
86,2016-12-01,335,12,2017-02-26,57,2,87,1.5604439588026586,IceNet
87,2016-12-01,335,12,2017-02-27,58,2,88,0.9393366400978788,IceNet
88,2016-12-01,335,12,2017-02-28,59,2,89,1.1319517333290805,IceNet
89,2016-12-01,335,12,2017-03-01,60,3,90,1.2306189576929258,IceNet
90,2016-12-01,335,12,2017-03-02,61,3,91,1.2194869684739542,IceNet
91,2016-12-01,335,12,2017-03-03,62,3,92,1.2487361020174885,IceNet
92,2016-12-01,335,12,2017-03-04,63,3,93,1.5611969103379675,IceNet
0,2017-01-01,1,1,2017-01-02,2,1,1,4.467054516185415,IceNet
1,2017-01-01,1,1,2017-01-03,3,1,2,4.9874168872833256,IceNet
2,2017-01-01,1,1,2017-01-04,4,1,3,3.639793517719616,IceNet
3,2017-01-01,1,1,2017-01-05,5,1,4,4.018462498057975,IceNet
4,2017-01-01,1,1,2017-01-06,6,1,5,3.3798882018002616,IceNet
5,2017-01-01,1,1,2017-01-07,7,1,6,1.3345277489748881,IceNet
6,2017-01-01,1,1,2017-01-08,8,1,7,2.0057392845153834,IceNet
7,2017-01-01,1,1,2017-01-09,9,1,8,1.6430464297207947,IceNet
8,2017-01-01,1,1,2017-01-10,10,1,9,1.8138063189766633,IceNet
9,2017-01-01,1,1,2017-01-11,11,1,10,1.2033605882471268,IceNet
10,2017-01-01,1,1,2017-01-12,12,1,11,1.1766682184392767,IceNet
11,2017-01-01,1,1,2017-01-13,13,1,12,3.2718578550165356,IceNet
12,2017-01-01,1,1,2017-01-14,14,1,13,3.2849960833462823,IceNet
13,2017-01-01,1,1,2017-01-15,15,1,14,2.033238491925329,IceNet
14,2017-01-01,1,1,2017-01-16,16,1,15,2.008016996036878,IceNet
15,2017-01-01,1,1,2017-01-17,17,1,16,2.044341984662143,IceNet
16,2017-01-01,1,1,2017-01-18,18,1,17,3.130649950894445,IceNet
17,2017-01-01,1,1,2017-01-19,19,1,18,2.6204049138155874,IceNet
18,2017-01-01,1,1,2017-01-20,20,1,19,4.119989842848346,IceNet
19,2017-01-01,1,1,2017-01-21,21,1,20,3.5146380819840886,IceNet
20,2017-01-01,1,1,2017-01-22,22,1,21,2.3477556155811676,IceNet
21,2017-01-01,1,1,2017-01-23,23,1,22,2.056347366853197,IceNet
22,2017-01-01,1,1,2017-01-24,24,1,23,3.81523824084889,IceNet
23,2017-01-01,1,1,2017-01-25,25,1,24,5.030347436037931,IceNet
24,2017-01-01,1,1,2017-01-26,26,1,25,4.195078047492289,IceNet
25,2017-01-01,1,1,2017-01-27,27,1,26,4.566174059607767,IceNet
26,2017-01-01,1,1,2017-01-28,28,1,27,3.690036430879075,IceNet
27,2017-01-01,1,1,2017-01-29,29,1,28,2.0364410889365483,IceNet
28,2017-01-01,1,1,2017-01-30,30,1,29,1.0574949510747742,IceNet
29,2017-01-01,1,1,2017-01-31,31,1,30,1.042016510356555,IceNet
30,2017-01-01,1,1,2017-02-01,32,2,31,1.2381194842945444,IceNet
31,2017-01-01,1,1,2017-02-02,33,2,32,1.143702395872635,IceNet
32,2017-01-01,1,1,2017-02-03,34,2,33,0.9983350498893049,IceNet
33,2017-01-01,1,1,2017-02-04,35,2,34,1.3860077473033563,IceNet
34,2017-01-01,1,1,2017-02-05,36,2,35,1.1203401917544284,IceNet
35,2017-01-01,1,1,2017-02-06,37,2,36,1.3468444633483891,IceNet
36,2017-01-01,1,1,2017-02-07,38,2,37,1.176118810653687,IceNet
37,2017-01-01,1,1,2017-02-08,39,2,38,1.1826481378728695,IceNet
38,2017-01-01,1,1,2017-02-09,40,2,39,1.0877023341438978,IceNet
39,2017-01-01,1,1,2017-02-10,41,2,40,2.103012889168479,IceNet
40,2017-01-01,1,1,2017-02-11,42,2,41,2.4448928286812506,IceNet
41,2017-01-01,1,1,2017-02-12,43,2,42,2.9111323304609806,IceNet
42,2017-01-01,1,1,2017-02-13,44,2,43,2.951741107940673,IceNet
43,2017-01-01,1,1,2017-02-14,45,2,44,2.241717693675646,IceNet
44,2017-01-01,1,1,2017-02-15,46,2,45,1.323150992306797,IceNet
45,2017-01-01,1,1,2017-02-16,47,2,46,1.609791155208244,IceNet
46,2017-01-01,1,1,2017-02-17,48,2,47,2.400507560556587,IceNet
47,2017-01-01,1,1,2017-02-18,49,2,48,2.8459245947057576,IceNet
48,2017-01-01,1,1,2017-02-19,50,2,49,2.911607942754574,IceNet
49,2017-01-01,1,1,2017-02-20,51,2,50,2.3602391388633057,IceNet
50,2017-01-01,1,1,2017-02-21,52,2,51,1.7985317323858108,IceNet
51,2017-01-01,1,1,2017-02-22,53,2,52,2.1759317939064737,IceNet
52,2017-01-01,1,1,2017-02-23,54,2,53,3.6660204027349317,IceNet
53,2017-01-01,1,1,2017-02-24,55,2,54,1.7479254613356194,IceNet
54,2017-01-01,1,1,2017-02-25,56,2,55,1.7324741989482546,IceNet
55,2017-01-01,1,1,2017-02-26,57,2,56,1.060291763305666,IceNet
56,2017-01-01,1,1,2017-02-27,58,2,57,1.0712773647308347,IceNet
57,2017-01-01,1,1,2017-02-28,59,2,58,1.3518465931632306,IceNet
58,2017-01-01,1,1,2017-03-01,60,3,59,1.5590193266435097,IceNet
59,2017-01-01,1,1,2017-03-02,61,3,60,1.5351145003925668,IceNet
60,2017-01-01,1,1,2017-03-03,62,3,61,1.5508966647061424,IceNet
61,2017-01-01,1,1,2017-03-04,63,3,62,2.028101593537763,IceNet
62,2017-01-01,1,1,2017-03-05,64,3,63,2.4759003928791374,IceNet
63,2017-01-01,1,1,2017-03-06,65,3,64,3.1955085830688468,IceNet
64,2017-01-01,1,1,2017-03-07,66,3,65,3.0392677572423747,IceNet
65,2017-01-01,1,1,2017-03-08,67,3,66,3.205312876961447,IceNet
66,2017-01-01,1,1,2017-03-09,68,3,67,3.714291308836502,IceNet
67,2017-01-01,1,1,2017-03-10,69,3,68,2.4872437111247665,IceNet
68,2017-01-01,1,1,2017-03-11,70,3,69,2.4939778896678577,IceNet
69,2017-01-01,1,1,2017-03-12,71,3,70,2.942728406039149,IceNet
70,2017-01-01,1,1,2017-03-13,72,3,71,2.0974233342950988,IceNet
71,2017-01-01,1,1,2017-03-14,73,3,72,1.8178979639573527,IceNet
72,2017-01-01,1,1,2017-03-15,74,3,73,1.5843873677687197,IceNet
73,2017-01-01,1,1,2017-03-16,75,3,74,1.239185004841198,IceNet
74,2017-01-01,1,1,2017-03-17,76,3,75,1.3245863682140013,IceNet
75,2017-01-01,1,1,2017-03-18,77,3,76,1.5257175266959475,IceNet
76,2017-01-01,1,1,2017-03-19,78,3,77,1.4070638531771607,IceNet
77,2017-01-01,1,1,2017-03-20,79,3,78,1.2333556256727738,IceNet
78,2017-01-01,1,1,2017-03-21,80,3,79,1.2410684571699668,IceNet
79,2017-01-01,1,1,2017-03-22,81,3,80,1.2380020881999638,IceNet
80,2017-01-01,1,1,2017-03-23,82,3,81,1.3139644012451186,IceNet
81,2017-01-01,1,1,2017-03-24,83,3,82,1.2946156534715147,IceNet
82,2017-01-01,1,1,2017-03-25,84,3,83,1.7732347060116862,IceNet
83,2017-01-01,1,1,2017-03-26,85,3,84,1.5676798145987778,IceNet
84,2017-01-01,1,1,2017-03-27,86,3,85,2.6313938808441177,IceNet
85,2017-01-01,1,1,2017-03-28,87,3,86,2.4471947845112214,IceNet
86,2017-01-01,1,1,2017-03-29,88,3,87,1.5484203260595166,IceNet
87,2017-01-01,1,1,2017-03-30,89,3,88,1.1324380342310139,IceNet
88,2017-01-01,1,1,2017-03-31,90,3,89,2.1275891609191913,IceNet
89,2017-01-01,1,1,2017-04-01,91,4,90,2.921356639862062,IceNet
90,2017-01-01,1,1,2017-04-02,92,4,91,2.6710723873485223,IceNet
91,2017-01-01,1,1,2017-04-03,93,4,92,2.4277106824354706,IceNet
92,2017-01-01,1,1,2017-04-04,94,4,93,2.2126989213770103,IceNet
0,2017-02-01,32,2,2017-02-02,33,2,1,1.1022547858845093,IceNet
1,2017-02-01,32,2,2017-02-03,34,2,2,1.0740508863275713,IceNet
2,2017-02-01,32,2,2017-02-04,35,2,3,1.5616292891068921,IceNet
3,2017-02-01,32,2,2017-02-05,36,2,4,1.1925070942965432,IceNet
4,2017-02-01,32,2,2017-02-06,37,2,5,1.2610405526594692,IceNet
5,2017-02-01,32,2,2017-02-07,38,2,6,1.0750634281852036,IceNet
6,2017-02-01,32,2,2017-02-08,39,2,7,1.1674696965651084,IceNet
7,2017-02-01,32,2,2017-02-09,40,2,8,0.9299818803613833,IceNet
8,2017-02-01,32,2,2017-02-10,41,2,9,1.6181466026306148,IceNet
9,2017-02-01,32,2,2017-02-11,42,2,10,2.0587982448231066,IceNet
10,2017-02-01,32,2,2017-02-12,43,2,11,2.365541511188853,IceNet
11,2017-02-01,32,2,2017-02-13,44,2,12,2.5584634031815954,IceNet
12,2017-02-01,32,2,2017-02-14,45,2,13,1.9230470338301213,IceNet
13,2017-02-01,32,2,2017-02-15,46,2,14,1.524545556675306,IceNet
14,2017-02-01,32,2,2017-02-16,47,2,15,2.1613621080571987,IceNet
15,2017-02-01,32,2,2017-02-17,48,2,16,2.917553191791884,IceNet
16,2017-02-01,32,2,2017-02-18,49,2,17,3.587877144033261,IceNet
17,2017-02-01,32,2,2017-02-19,50,2,18,3.507988826751711,IceNet
18,2017-02-01,32,2,2017-02-20,51,2,19,2.9752910856767154,IceNet
19,2017-02-01,32,2,2017-02-21,52,2,20,2.169665485382082,IceNet
20,2017-02-01,32,2,2017-02-22,53,2,21,2.749974374250934,IceNet
21,2017-02-01,32,2,2017-02-23,54,2,22,3.877952520023695,IceNet
