date,obs_id,doy,migration_year,sic,day_index
17/10/2021,87,326,2021,0,-36
18/10/2021,87,326,2021,13.901877,-35
19/10/2021,87,326,2021,0,-34
20/10/2021,87,326,2021,0,-33
21/10/2021,87,326,2021,0,-32
22/10/2021,87,326,2021,0,-31
23/10/2021,87,326,2021,0,-30
24/10/2021,87,326,2021,0,-29
25/10/2021,87,326,2021,0,-28
26/10/2021,87,326,2021,6.2848387,-27
27/10/2021,87,326,2021,0,-26
28/10/2021,87,326,2021,9.778512,-25
29/10/2021,87,326,2021,0,-24
30/10/2021,87,326,2021,0,-23
31/10/2021,87,326,2021,0,-22
01/11/2021,87,326,2021,0,-21
02/11/2021,87,326,2021,0,-20
03/11/2021,87,326,2021,0,-19
04/11/2021,87,326,2021,0,-18
05/11/2021,87,326,2021,0,-17
06/11/2021,87,326,2021,0,-16
07/11/2021,87,326,2021,0,-15
08/11/2021,87,326,2021,25.905523,-14
09/11/2021,87,326,2021,0,-13
10/11/2021,87,326,2021,0,-12
11/11/2021,87,326,2021,0.61980265,-11
12/11/2021,87,326,2021,6.3156447,-10
13/11/2021,87,326,2021,1.2172571,-9
14/11/2021,87,326,2021,12.074316,-8
15/11/2021,87,326,2021,3.8514624,-7
16/11/2021,87,326,2021,5.9385242,-6
17/11/2021,87,326,2021,20.647285,-5
18/11/2021,87,326,2021,98.454575,-4
19/11/2021,87,326,2021,72.425224,-3
20/11/2021,87,326,2021,56.459007,-2
21/11/2021,87,326,2021,39.45003,-1
22/11/2021,87,326,2021,98.115,0
23/11/2021,87,326,2021,100,1
24/11/2021,87,326,2021,100,2
25/11/2021,87,326,2021,100,3
26/11/2021,87,326,2021,100,4
27/11/2021,87,326,2021,99.5634,5
28/11/2021,87,326,2021,98.427345,6
29/11/2021,87,326,2021,98.48464,7
30/11/2021,87,326,2021,97.105774,8
01/12/2021,87,326,2021,98.972466,9
02/12/2021,87,326,2021,98.851166,10
03/12/2021,87,326,2021,99.124596,11
04/12/2021,87,326,2021,99.62929,12
05/12/2021,87,326,2021,99.76924,13
06/12/2021,87,326,2021,99.763565,14
07/12/2021,87,326,2021,97.950516,15
08/12/2021,87,326,2021,97.64583,16
09/12/2021,87,326,2021,98.620636,17
10/12/2021,87,326,2021,100,18
11/12/2021,87,326,2021,100,19
12/12/2021,87,326,2021,100,20
13/12/2021,87,326,2021,100,21
14/12/2021,87,326,2021,100,22
15/12/2021,87,326,2021,100,23
16/12/2021,87,326,2021,100,24
17/12/2021,87,326,2021,100,25
18/12/2021,87,326,2021,99.4962,26
19/12/2021,87,326,2021,99.09123,27
20/12/2021,87,326,2021,98.217896,28
21/12/2021,87,326,2021,99.14969,29
22/12/2021,87,326,2021,99.15143,30
23/12/2021,87,326,2021,92.13113,31
24/12/2021,87,326,2021,99.4427,32
25/12/2021,87,326,2021,100,33
26/12/2021,87,326,2021,99.19547,34
27/12/2021,87,326,2021,99.5968,35
28/12/2021,87,326,2021,97.30187,36
29/12/2021,87,326,2021,97.984474,37
30/12/2021,87,326,2021,95.0159,38
31/12/2021,87,326,2021,99.67718,39
01/01/2022,87,326,2021,98.40585,40
02/01/2022,87,326,2021,97.30449,41
03/01/2022,87,326,2021,99.22035,42
04/01/2022,87,326,2021,96.841705,43
05/01/2022,87,326,2021,98.28957,44
06/01/2022,87,326,2021,95.361725,45
12/10/2021,88,330,2021,0,-45
13/10/2021,88,330,2021,0,-44
14/10/2021,88,330,2021,0,-43
15/10/2021,88,330,2021,0,-42
16/10/2021,88,330,2021,0,-41
17/10/2021,88,330,2021,0,-40
18/10/2021,88,330,2021,13.901877,-39
19/10/2021,88,330,2021,0,-38
20/10/2021,88,330,2021,0,-37
21/10/2021,88,330,2021,0,-36
22/10/2021,88,330,2021,0,-35
23/10/2021,88,330,2021,0,-34
24/10/2021,88,330,2021,0,-33
25/10/2021,88,330,2021,0,-32
26/10/2021,88,330,2021,6.2848387,-31
27/10/2021,88,330,2021,0,-30
28/10/2021,88,330,2021,9.778512,-29
29/10/2021,88,330,2021,0,-28
30/10/2021,88,330,2021,0,-27
31/10/2021,88,330,2021,0,-26
01/11/2021,88,330,2021,0,-25
02/11/2021,88,330,2021,0,-24
03/11/2021,88,330,2021,0,-23
04/11/2021,88,330,2021,0,-22
05/11/2021,88,330,2021,0,-21
06/11/2021,88,330,2021,0,-20
07/11/2021,88,330,2021,0,-19
08/11/2021,88,330,2021,25.905523,-18
09/11/2021,88,330,2021,0,-17
10/11/2021,88,330,2021,0,-16
11/11/2021,88,330,2021,0.61980265,-15
12/11/2021,88,330,2021,6.3156447,-14
13/11/2021,88,330,2021,1.2172571,-13
14/11/2021,88,330,2021,12.074316,-12
15/11/2021,88,330,2021,3.8514624,-11
16/11/2021,88,330,2021,5.9385242,-10
17/11/2021,88,330,2021,20.647285,-9
18/11/2021,88,330,2021,98.454575,-8
19/11/2021,88,330,2021,72.425224,-7
20/11/2021,88,330,2021,56.459007,-6
21/11/2021,88,330,2021,39.45003,-5
22/11/2021,88,330,2021,98.115,-4
23/11/2021,88,330,2021,100,-3
24/11/2021,88,330,2021,100,-2
25/11/2021,88,330,2021,100,-1
26/11/2021,88,330,2021,100,0
27/11/2021,88,330,2021,99.5634,1
28/11/2021,88,330,2021,98.427345,2
29/11/2021,88,330,2021,98.48464,3
30/11/2021,88,330,2021,97.105774,4
01/12/2021,88,330,2021,98.972466,5
02/12/2021,88,330,2021,98.851166,6
03/12/2021,88,330,2021,99.124596,7
04/12/2021,88,330,2021,99.62929,8
05/12/2021,88,330,2021,99.76924,9
06/12/2021,88,330,2021,99.763565,10
07/12/2021,88,330,2021,97.950516,11
08/12/2021,88,330,2021,97.64583,12
09/12/2021,88,330,2021,98.620636,13
10/12/2021,88,330,2021,100,14
11/12/2021,88,330,2021,100,15
12/12/2021,88,330,2021,100,16
13/12/2021,88,330,2021,100,17
14/12/2021,88,330,2021,100,18
15/12/2021,88,330,2021,100,19
16/12/2021,88,330,2021,100,20
17/12/2021,88,330,2021,100,21
18/12/2021,88,330,2021,99.4962,22
19/12/2021,88,330,2021,99.09123,23
20/12/2021,88,330,2021,98.217896,24
21/12/2021,88,330,2021,99.14969,25
22/12/2021,88,330,2021,99.15143,26
23/12/2021,88,330,2021,92.13113,27
24/12/2021,88,330,2021,99.4427,28
25/12/2021,88,330,2021,100,29
26/12/2021,88,330,2021,99.19547,30
27/12/2021,88,330,2021,99.5968,31
28/12/2021,88,330,2021,97.30187,32
29/12/2021,88,330,2021,97.984474,33
30/12/2021,88,330,2021,95.0159,34
31/12/2021,88,330,2021,99.67718,35
01/01/2022,88,330,2021,98.40585,36
02/01/2022,88,330,2021,97.30449,37
03/01/2022,88,330,2021,99.22035,38
04/01/2022,88,330,2021,96.841705,39
05/01/2022,88,330,2021,98.28957,40
06/01/2022,88,330,2021,95.361725,41
07/01/2022,88,330,2021,97.94405,42
08/01/2022,88,330,2021,94.95724,43
09/01/2022,88,330,2021,96.75145,44
10/01/2022,88,330,2021,92.91442,45
09/10/2021,89,327,2021,0,-45
10/10/2021,89,327,2021,4.4356046,-44
11/10/2021,89,327,2021,0,-43
12/10/2021,89,327,2021,3.0293787,-42
13/10/2021,89,327,2021,18.810213,-41
14/10/2021,89,327,2021,0,-40
15/10/2021,89,327,2021,0,-39
16/10/2021,89,327,2021,4.740499,-38
17/10/2021,89,327,2021,0,-37
18/10/2021,89,327,2021,0.59432614,-36
19/10/2021,89,327,2021,0,-35
20/10/2021,89,327,2021,0,-34
21/10/2021,89,327,2021,0,-33
22/10/2021,89,327,2021,0,-32
23/10/2021,89,327,2021,0,-31
24/10/2021,89,327,2021,0,-30
25/10/2021,89,327,2021,0,-29
26/10/2021,89,327,2021,2.887267,-28
27/10/2021,89,327,2021,0,-27
28/10/2021,89,327,2021,8.849965,-26
29/10/2021,89,327,2021,0.664954,-25
30/10/2021,89,327,2021,26.040155,-24
31/10/2021,89,327,2021,0,-23
01/11/2021,89,327,2021,0,-22
02/11/2021,89,327,2021,0,-21
03/11/2021,89,327,2021,0.87938577,-20
04/11/2021,89,327,2021,0,-19
05/11/2021,89,327,2021,5.3617144,-18
06/11/2021,89,327,2021,0,-17
07/11/2021,89,327,2021,0,-16
08/11/2021,89,327,2021,58.27248,-15
09/11/2021,89,327,2021,32.21202,-14
10/11/2021,89,327,2021,36.26956,-13
11/11/2021,89,327,2021,23.041494,-12
12/11/2021,89,327,2021,38.406193,-11
13/11/2021,89,327,2021,23.612358,-10
14/11/2021,89,327,2021,57.87401,-9
15/11/2021,89,327,2021,37.459885,-8
16/11/2021,89,327,2021,22.458025,-7
17/11/2021,89,327,2021,44.924007,-6
18/11/2021,89,327,2021,82.98764,-5
19/11/2021,89,327,2021,74.62528,-4
20/11/2021,89,327,2021,91.399254,-3
21/11/2021,89,327,2021,84.259415,-2
22/11/2021,89,327,2021,99.86564,-1
23/11/2021,89,327,2021,100,0
24/11/2021,89,327,2021,100,1
25/11/2021,89,327,2021,100,2
26/11/2021,89,327,2021,100,3
27/11/2021,89,327,2021,99.864395,4
28/11/2021,89,327,2021,97.53611,5
29/11/2021,89,327,2021,98.67462,6
30/11/2021,89,327,2021,95.264915,7
01/12/2021,89,327,2021,99.561455,8
02/12/2021,89,327,2021,99.56327,9
03/12/2021,89,327,2021,99.39441,10
04/12/2021,89,327,2021,99.510475,11
05/12/2021,89,327,2021,97.99307,12
06/12/2021,89,327,2021,99.326454,13
07/12/2021,89,327,2021,98.99347,14
08/12/2021,89,327,2021,100,15
09/12/2021,89,327,2021,99.13161,16
10/12/2021,89,327,2021,100,17
11/12/2021,89,327,2021,100,18
12/12/2021,89,327,2021,100,19
13/12/2021,89,327,2021,100,20
14/12/2021,89,327,2021,99.98279,21
15/12/2021,89,327,2021,100,22
16/12/2021,89,327,2021,100,23
17/12/2021,89,327,2021,100,24
18/12/2021,89,327,2021,100,25
19/12/2021,89,327,2021,99.332405,26
20/12/2021,89,327,2021,99.341446,27
21/12/2021,89,327,2021,99.61294,28
22/12/2021,89,327,2021,97.033195,29
23/12/2021,89,327,2021,96.06709,30
24/12/2021,89,327,2021,98.65303,31
25/12/2021,89,327,2021,100,32
26/12/2021,89,327,2021,97.62618,33
27/12/2021,89,327,2021,99.31339,34
28/12/2021,89,327,2021,97.543396,35
29/12/2021,89,327,2021,98.60539,36
30/12/2021,89,327,2021,98.153725,37
31/12/2021,89,327,2021,94.75532,38
01/01/2022,89,327,2021,97.22854,39
02/01/2022,89,327,2021,98.50506,40
03/01/2022,89,327,2021,97.31011,41
04/01/2022,89,327,2021,95.99469,42
05/01/2022,89,327,2021,97.618965,43
06/01/2022,89,327,2021,93.36137,44
07/01/2022,89,327,2021,97.786415,45
09/10/2021,90,327,2021,0,-45
10/10/2021,90,327,2021,0,-44
11/10/2021,90,327,2021,0,-43
12/10/2021,90,327,2021,9.743838,-42
13/10/2021,90,327,2021,0,-41
14/10/2021,90,327,2021,0,-40
15/10/2021,90,327,2021,7.2495513,-39
16/10/2021,90,327,2021,12.723599,-38
17/10/2021,90,327,2021,4.6443357,-37
18/10/2021,90,327,2021,23.964931,-36
19/10/2021,90,327,2021,20.186087,-35
20/10/2021,90,327,2021,0,-34
21/10/2021,90,327,2021,0,-33
22/10/2021,90,327,2021,1.8074827,-32
23/10/2021,90,327,2021,0,-31
24/10/2021,90,327,2021,0,-30
25/10/2021,90,327,2021,17.173677,-29
26/10/2021,90,327,2021,6.121602,-28
27/10/2021,90,327,2021,21.40115,-27
28/10/2021,90,327,2021,0,-26
29/10/2021,90,327,2021,8.090805,-25
30/10/2021,90,327,2021,0,-24
31/10/2021,90,327,2021,0,-23
01/11/2021,90,327,2021,15.105958,-22
02/11/2021,90,327,2021,16.33925,-21
03/11/2021,90,327,2021,18.16728,-20
04/11/2021,90,327,2021,9.531993,-19
05/11/2021,90,327,2021,6.078444,-18
06/11/2021,90,327,2021,0.8867567,-17
07/11/2021,90,327,2021,18.257141,-16
08/11/2021,90,327,2021,85.93919,-15
09/11/2021,90,327,2021,90.690254,-14
10/11/2021,90,327,2021,63.557384,-13
11/11/2021,90,327,2021,93.9231,-12
12/11/2021,90,327,2021,98.5337,-11
13/11/2021,90,327,2021,99.62069,-10
14/11/2021,90,327,2021,99.777725,-9
15/11/2021,90,327,2021,98.7913,-8
16/11/2021,90,327,2021,52.357994,-7
17/11/2021,90,327,2021,64.19347,-6
18/11/2021,90,327,2021,99.841324,-5
19/11/2021,90,327,2021,99.69506,-4
20/11/2021,90,327,2021,99.93491,-3
21/11/2021,90,327,2021,100,-2
22/11/2021,90,327,2021,100,-1
23/11/2021,90,327,2021,100,0
24/11/2021,90,327,2021,100,1
25/11/2021,90,327,2021,99.64364,2
26/11/2021,90,327,2021,100,3
27/11/2021,90,327,2021,100,4
28/11/2021,90,327,2021,99.9365,5
29/11/2021,90,327,2021,100,6
30/11/2021,90,327,2021,98.26757,7
01/12/2021,90,327,2021,98.68809,8
02/12/2021,90,327,2021,96.75858,9
03/12/2021,90,327,2021,98.73805,10
04/12/2021,90,327,2021,99.61333,11
05/12/2021,90,327,2021,98.973076,12
06/12/2021,90,327,2021,97.35586,13
07/12/2021,90,327,2021,99.23135,14
08/12/2021,90,327,2021,97.93858,15
09/12/2021,90,327,2021,98.93142,16
10/12/2021,90,327,2021,100,17
11/12/2021,90,327,2021,100,18
12/12/2021,90,327,2021,100,19
13/12/2021,90,327,2021,100,20
14/12/2021,90,327,2021,100,21
15/12/2021,90,327,2021,100,22
16/12/2021,90,327,2021,99.66476,23
17/12/2021,90,327,2021,100,24
18/12/2021,90,327,2021,99.595894,25
19/12/2021,90,327,2021,99.233284,26
20/12/2021,90,327,2021,97.00792,27
21/12/2021,90,327,2021,97.01283,28
22/12/2021,90,327,2021,96.09592,29
23/12/2021,90,327,2021,96.52441,30
24/12/2021,90,327,2021,97.21072,31
25/12/2021,90,327,2021,97.642204,32
26/12/2021,90,327,2021,95.42562,33
27/12/2021,90,327,2021,98.447914,34
28/12/2021,90,327,2021,97.102104,35
29/12/2021,90,327,2021,97.65939,36
30/12/2021,90,327,2021,100,37
31/12/2021,90,327,2021,98.74061,38
01/01/2022,90,327,2021,99.71401,39
02/01/2022,90,327,2021,97.33916,40
03/01/2022,90,327,2021,97.96777,41
04/01/2022,90,327,2021,97.45352,42
05/01/2022,90,327,2021,98.3309,43
06/01/2022,90,327,2021,96.74912,44
07/01/2022,90,327,2021,97.73079,45
08/10/2021,91,326,2021,0,-45
09/10/2021,91,326,2021,0,-44
10/10/2021,91,326,2021,0,-43
11/10/2021,91,326,2021,0,-42
12/10/2021,91,326,2021,0,-41
13/10/2021,91,326,2021,0,-40
14/10/2021,91,326,2021,0,-39
15/10/2021,91,326,2021,0,-38
16/10/2021,91,326,2021,0,-37
17/10/2021,91,326,2021,0.48292437,-36
18/10/2021,91,326,2021,0.5892568,-35
19/10/2021,91,326,2021,0,-34
20/10/2021,91,326,2021,0,-33
21/10/2021,91,326,2021,0,-32
22/10/2021,91,326,2021,0,-31
23/10/2021,91,326,2021,0,-30
24/10/2021,91,326,2021,0,-29
25/10/2021,91,326,2021,0,-28
26/10/2021,91,326,2021,0,-27
27/10/2021,91,326,2021,0,-26
28/10/2021,91,326,2021,0,-25
29/10/2021,91,326,2021,0,-24
30/10/2021,91,326,2021,3.4235315,-23
31/10/2021,91,326,2021,0,-22
01/11/2021,91,326,2021,0,-21
02/11/2021,91,326,2021,0,-20
03/11/2021,91,326,2021,0,-19
04/11/2021,91,326,2021,0,-18
05/11/2021,91,326,2021,0,-17
06/11/2021,91,326,2021,0,-16
07/11/2021,91,326,2021,0,-15
08/11/2021,91,326,2021,0,-14
09/11/2021,91,326,2021,0,-13
10/11/2021,91,326,2021,0,-12
11/11/2021,91,326,2021,0,-11
12/11/2021,91,326,2021,0,-10
13/11/2021,91,326,2021,0.66390127,-9
14/11/2021,91,326,2021,0.73802614,-8
15/11/2021,91,326,2021,45.883224,-7
16/11/2021,91,326,2021,7.885126,-6
17/11/2021,91,326,2021,19.66483,-5
18/11/2021,91,326,2021,99.20078,-4
19/11/2021,91,326,2021,68.4538,-3
20/11/2021,91,326,2021,69.53045,-2
21/11/2021,91,326,2021,68.87875,-1
22/11/2021,91,326,2021,100,0
23/11/2021,91,326,2021,100,1
24/11/2021,91,326,2021,100,2
25/11/2021,91,326,2021,100,3
26/11/2021,91,326,2021,100,4
27/11/2021,91,326,2021,99.74014,5
28/11/2021,91,326,2021,96.2458,6
29/11/2021,91,326,2021,99.71155,7
30/11/2021,91,326,2021,97.481026,8
01/12/2021,91,326,2021,98.56032,9
02/12/2021,91,326,2021,97.87395,10
03/12/2021,91,326,2021,98.76398,11
04/12/2021,91,326,2021,98.60088,12
05/12/2021,91,326,2021,99.93845,13
06/12/2021,91,326,2021,99.62355,14
07/12/2021,91,326,2021,99.14609,15
08/12/2021,91,326,2021,97.763794,16
09/12/2021,91,326,2021,97.20233,17
10/12/2021,91,326,2021,99.9393,18
11/12/2021,91,326,2021,100,19
12/12/2021,91,326,2021,100,20
13/12/2021,91,326,2021,100,21
14/12/2021,91,326,2021,99.53382,22
15/12/2021,91,326,2021,100,23
16/12/2021,91,326,2021,100,24
17/12/2021,91,326,2021,100,25
18/12/2021,91,326,2021,100,26
19/12/2021,91,326,2021,99.25808,27
20/12/2021,91,326,2021,97.979004,28
21/12/2021,91,326,2021,99.12045,29
22/12/2021,91,326,2021,97.781624,30
23/12/2021,91,326,2021,93.25601,31
24/12/2021,91,326,2021,98.71441,32
25/12/2021,91,326,2021,94.090675,33
26/12/2021,91,326,2021,91.56127,34
27/12/2021,91,326,2021,96.72015,35
28/12/2021,91,326,2021,96.340866,36
29/12/2021,91,326,2021,97.38506,37
30/12/2021,91,326,2021,98.80023,38
31/12/2021,91,326,2021,98.13693,39
01/01/2022,91,326,2021,95.45934,40
02/01/2022,91,326,2021,96.69989,41
03/01/2022,91,326,2021,94.71785,42
04/01/2022,91,326,2021,96.625435,43
05/01/2022,91,326,2021,98.364044,44
06/01/2022,91,326,2021,96.29121,45
08/10/2021,92,326,2021,0,-45
09/10/2021,92,326,2021,0,-44
10/10/2021,92,326,2021,0,-43
11/10/2021,92,326,2021,0,-42
12/10/2021,92,326,2021,0,-41
13/10/2021,92,326,2021,0,-40
14/10/2021,92,326,2021,0,-39
15/10/2021,92,326,2021,0,-38
16/10/2021,92,326,2021,0,-37
17/10/2021,92,326,2021,0,-36
18/10/2021,92,326,2021,13.901877,-35
19/10/2021,92,326,2021,0,-34
20/10/2021,92,326,2021,0,-33
21/10/2021,92,326,2021,0,-32
22/10/2021,92,326,2021,0,-31
23/10/2021,92,326,2021,0,-30
24/10/2021,92,326,2021,0,-29
25/10/2021,92,326,2021,0,-28
26/10/2021,92,326,2021,6.2848387,-27
27/10/2021,92,326,2021,0,-26
28/10/2021,92,326,2021,9.778512,-25
29/10/2021,92,326,2021,0,-24
30/10/2021,92,326,2021,0,-23
31/10/2021,92,326,2021,0,-22
01/11/2021,92,326,2021,0,-21
02/11/2021,92,326,2021,0,-20
03/11/2021,92,326,2021,0,-19
04/11/2021,92,326,2021,0,-18
05/11/2021,92,326,2021,0,-17
06/11/2021,92,326,2021,0,-16
07/11/2021,92,326,2021,0,-15
08/11/2021,92,326,2021,25.905523,-14
09/11/2021,92,326,2021,0,-13
10/11/2021,92,326,2021,0,-12
11/11/2021,92,326,2021,0.61980265,-11
12/11/2021,92,326,2021,6.3156447,-10
13/11/2021,92,326,2021,1.2172571,-9
14/11/2021,92,326,2021,12.074316,-8
15/11/2021,92,326,2021,3.8514624,-7
16/11/2021,92,326,2021,5.9385242,-6
17/11/2021,92,326,2021,20.647285,-5
18/11/2021,92,326,2021,98.454575,-4
19/11/2021,92,326,2021,72.425224,-3
20/11/2021,92,326,2021,56.459007,-2
21/11/2021,92,326,2021,39.45003,-1
22/11/2021,92,326,2021,98.115,0
23/11/2021,92,326,2021,100,1
24/11/2021,92,326,2021,100,2
25/11/2021,92,326,2021,100,3
26/11/2021,92,326,2021,100,4
27/11/2021,92,326,2021,99.5634,5
28/11/2021,92,326,2021,98.427345,6
29/11/2021,92,326,2021,98.48464,7
30/11/2021,92,326,2021,97.105774,8
01/12/2021,92,326,2021,98.972466,9
02/12/2021,92,326,2021,98.851166,10
03/12/2021,92,326,2021,99.124596,11
04/12/2021,92,326,2021,99.62929,12
05/12/2021,92,326,2021,99.76924,13
06/12/2021,92,326,2021,99.763565,14
07/12/2021,92,326,2021,97.950516,15
08/12/2021,92,326,2021,97.64583,16
09/12/2021,92,326,2021,98.620636,17
10/12/2021,92,326,2021,100,18
11/12/2021,92,326,2021,100,19
12/12/2021,92,326,2021,100,20
13/12/2021,92,326,2021,100,21
14/12/2021,92,326,2021,100,22
15/12/2021,92,326,2021,100,23
16/12/2021,92,326,2021,100,24
17/12/2021,92,326,2021,100,25
18/12/2021,92,326,2021,99.4962,26
19/12/2021,92,326,2021,99.09123,27
20/12/2021,92,326,2021,98.217896,28
21/12/2021,92,326,2021,99.14969,29
22/12/2021,92,326,2021,99.15143,30
23/12/2021,92,326,2021,92.13113,31
24/12/2021,92,326,2021,99.4427,32
25/12/2021,92,326,2021,100,33
26/12/2021,92,326,2021,99.19547,34
27/12/2021,92,326,2021,99.5968,35
28/12/2021,92,326,2021,97.30187,36
29/12/2021,92,326,2021,97.984474,37
30/12/2021,92,326,2021,95.0159,38
31/12/2021,92,326,2021,99.67718,39
01/01/2022,92,326,2021,98.40585,40
02/01/2022,92,326,2021,97.30449,41
03/01/2022,92,326,2021,99.22035,42
04/01/2022,92,326,2021,96.841705,43
05/01/2022,92,326,2021,98.28957,44
06/01/2022,92,326,2021,95.361725,45
05/10/2021,93,323,2021,0,-45
06/10/2021,93,323,2021,0,-44
07/10/2021,93,323,2021,2.0219831,-43
08/10/2021,93,323,2021,0,-42
09/10/2021,93,323,2021,0,-41
10/10/2021,93,323,2021,0,-40
11/10/2021,93,323,2021,0,-39
12/10/2021,93,323,2021,0,-38
13/10/2021,93,323,2021,0,-37
14/10/2021,93,323,2021,0,-36
15/10/2021,93,323,2021,0,-35
16/10/2021,93,323,2021,0,-34
17/10/2021,93,323,2021,0.48292437,-33
18/10/2021,93,323,2021,0.5892568,-32
19/10/2021,93,323,2021,0,-31
20/10/2021,93,323,2021,0,-30
21/10/2021,93,323,2021,0,-29
22/10/2021,93,323,2021,0,-28
23/10/2021,93,323,2021,0,-27
24/10/2021,93,323,2021,0,-26
25/10/2021,93,323,2021,0,-25
26/10/2021,93,323,2021,0,-24
27/10/2021,93,323,2021,0,-23
28/10/2021,93,323,2021,0,-22
29/10/2021,93,323,2021,0,-21
30/10/2021,93,323,2021,3.4235315,-20
31/10/2021,93,323,2021,0,-19
01/11/2021,93,323,2021,0,-18
02/11/2021,93,323,2021,0,-17
03/11/2021,93,323,2021,0,-16
04/11/2021,93,323,2021,0,-15
05/11/2021,93,323,2021,0,-14
06/11/2021,93,323,2021,0,-13
07/11/2021,93,323,2021,0,-12
08/11/2021,93,323,2021,0,-11
09/11/2021,93,323,2021,0,-10
10/11/2021,93,323,2021,0,-9
11/11/2021,93,323,2021,0,-8
12/11/2021,93,323,2021,0,-7
13/11/2021,93,323,2021,0.66390127,-6
14/11/2021,93,323,2021,0.73802614,-5
15/11/2021,93,323,2021,45.883224,-4
16/11/2021,93,323,2021,7.885126,-3
17/11/2021,93,323,2021,19.66483,-2
18/11/2021,93,323,2021,99.20078,-1
19/11/2021,93,323,2021,68.4538,0
20/11/2021,93,323,2021,69.53045,1
21/11/2021,93,323,2021,68.87875,2
22/11/2021,93,323,2021,100,3
23/11/2021,93,323,2021,100,4
24/11/2021,93,323,2021,100,5
25/11/2021,93,323,2021,100,6
26/11/2021,93,323,2021,100,7
27/11/2021,93,323,2021,99.74014,8
28/11/2021,93,323,2021,96.2458,9
29/11/2021,93,323,2021,99.71155,10
30/11/2021,93,323,2021,97.481026,11
01/12/2021,93,323,2021,98.56032,12
02/12/2021,93,323,2021,97.87395,13
03/12/2021,93,323,2021,98.76398,14
04/12/2021,93,323,2021,98.60088,15
05/12/2021,93,323,2021,99.93845,16
06/12/2021,93,323,2021,99.62355,17
07/12/2021,93,323,2021,99.14609,18
08/12/2021,93,323,2021,97.763794,19
09/12/2021,93,323,2021,97.20233,20
10/12/2021,93,323,2021,99.9393,21
11/12/2021,93,323,2021,100,22
12/12/2021,93,323,2021,100,23
13/12/2021,93,323,2021,100,24
14/12/2021,93,323,2021,99.53382,25
15/12/2021,93,323,2021,100,26
16/12/2021,93,323,2021,100,27
17/12/2021,93,323,2021,100,28
18/12/2021,93,323,2021,100,29
19/12/2021,93,323,2021,99.25808,30
20/12/2021,93,323,2021,97.979004,31
21/12/2021,93,323,2021,99.12045,32
22/12/2021,93,323,2021,97.781624,33
23/12/2021,93,323,2021,93.25601,34
24/12/2021,93,323,2021,98.71441,35
25/12/2021,93,323,2021,94.090675,36
26/12/2021,93,323,2021,91.56127,37
27/12/2021,93,323,2021,96.72015,38
28/12/2021,93,323,2021,96.340866,39
29/12/2021,93,323,2021,97.38506,40
30/12/2021,93,323,2021,98.80023,41
31/12/2021,93,323,2021,98.13693,42
01/01/2022,93,323,2021,95.45934,43
02/01/2022,93,323,2021,96.69989,44
03/01/2022,93,323,2021,94.71785,45
11/10/2021,94,329,2021,3.710221,-45
12/10/2021,94,329,2021,0.47703806,-44
13/10/2021,94,329,2021,12.475524,-43
14/10/2021,94,329,2021,0,-42
15/10/2021,94,329,2021,0,-41
16/10/2021,94,329,2021,36.20736,-40
17/10/2021,94,329,2021,3.7675812,-39
18/10/2021,94,329,2021,13.933878,-38
19/10/2021,94,329,2021,0,-37
20/10/2021,94,329,2021,0,-36
21/10/2021,94,329,2021,3.0915987,-35
22/10/2021,94,329,2021,0,-34
23/10/2021,94,329,2021,0,-33
24/10/2021,94,329,2021,0,-32
25/10/2021,94,329,2021,0,-31
26/10/2021,94,329,2021,0,-30
27/10/2021,94,329,2021,16.666388,-29
28/10/2021,94,329,2021,32.606388,-28
29/10/2021,94,329,2021,14.7508545,-27
30/10/2021,94,329,2021,3.196519,-26
31/10/2021,94,329,2021,0.28746042,-25
01/11/2021,94,329,2021,0,-24
02/11/2021,94,329,2021,0,-23
03/11/2021,94,329,2021,8.949345,-22
04/11/2021,94,329,2021,8.021239,-21
05/11/2021,94,329,2021,16.794176,-20
06/11/2021,94,329,2021,0,-19
07/11/2021,94,329,2021,0,-18
08/11/2021,94,329,2021,9.21031,-17
09/11/2021,94,329,2021,0,-16
10/11/2021,94,329,2021,0,-15
11/11/2021,94,329,2021,0.7251769,-14
12/11/2021,94,329,2021,6.5696516,-13
13/11/2021,94,329,2021,28.16334,-12
14/11/2021,94,329,2021,52.33442,-11
15/11/2021,94,329,2021,21.617205,-10
16/11/2021,94,329,2021,0.738677,-9
17/11/2021,94,329,2021,21.013786,-8
18/11/2021,94,329,2021,5.366956,-7
19/11/2021,94,329,2021,39.450092,-6
20/11/2021,94,329,2021,91.52929,-5
21/11/2021,94,329,2021,100,-4
22/11/2021,94,329,2021,96.809456,-3
23/11/2021,94,329,2021,99.31942,-2
24/11/2021,94,329,2021,100,-1
25/11/2021,94,329,2021,100,0
26/11/2021,94,329,2021,99.79124,1
27/11/2021,94,329,2021,100,2
28/11/2021,94,329,2021,94.752205,3
29/11/2021,94,329,2021,98.62826,4
30/11/2021,94,329,2021,97.76032,5
01/12/2021,94,329,2021,94.80643,6
02/12/2021,94,329,2021,98.65361,7
03/12/2021,94,329,2021,99.22816,8
04/12/2021,94,329,2021,97.536674,9
05/12/2021,94,329,2021,97.62548,10
06/12/2021,94,329,2021,99.94346,11
07/12/2021,94,329,2021,99.48499,12
08/12/2021,94,329,2021,99.55804,13
